NPC���	��������	����	̯λ����	ģ�ͱ��	ͷ��	����	NPC����ID	ѡ���������	�Ƿ�ɼ�	�����״	��Ӧ��Χ	�ű����	�Ƿ�ת��	���ѽ�ң��ģ�	��ʼ��ӶNPC��ID	̯λ״̬	�۳��ٸ�����֤������	AI�༭��
HireShopNpc01177	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01178	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01179	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01180	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01181	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01182	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01183	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01184	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01185	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01186	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01187	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01188	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01189	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01190	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01191	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01192	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01193	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01194	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01195	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01196	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01197	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01198	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01199	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01200	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
	//city04·ׅ㇩reShopNpc01201-HireShopNpc01400																	
HireShopNpc01201	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01202	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01203	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01204	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01205	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01206	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01207	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01208	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01209	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01210	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01211	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01212	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01213	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01214	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01215	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01216	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01217	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01218	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01219	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01220	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01221	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01222	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01223	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01224	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01225	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01226	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01227	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01228	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01229	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01230	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01231	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01232	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01233	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01234	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01235	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01236	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01237	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01238	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01239	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01240	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01241	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01242	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01243	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01244	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01245	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01246	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01247	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01248	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01249	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01250	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01251	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01252	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01253	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01254	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01255	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01256	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01257	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01258	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01259	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01260	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01261	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01262	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01263	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01264	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01265	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01266	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01267	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01268	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01269	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01270	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01271	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01272	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01273	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01274	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01275	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01276	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01277	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01278	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01279	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01280	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01281	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01282	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01283	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01284	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01285	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01286	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01287	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01288	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01289	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01290	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01291	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01292	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01293	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01294	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01295	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01296	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01297	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01298	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01299	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01300	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01301	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01302	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01303	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01304	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01305	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01306	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01307	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01308	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01309	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01310	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01311	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01312	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01313	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01314	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01315	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01316	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01317	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01318	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01319	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01320	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01321	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01322	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01323	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01324	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01325	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01326	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01327	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01328	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01329	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01330	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01331	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01332	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01333	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01334	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01335	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01336	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01337	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01338	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01339	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01340	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01341	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01342	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01343	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01344	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01345	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01346	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01347	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01348	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01349	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01350	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01351	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01352	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01353	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01354	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01355	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01356	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01357	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01358	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01359	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01360	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01361	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01362	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01363	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01364	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01365	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01366	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01367	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01368	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01369	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01370	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01371	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01372	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01373	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
