NPC±àºÅ	¶ÔÏóÀàĞÍ	Ãû³Æ	Ä£ĞÍ±àºÅ	Í·Ïñ	NPCÀàĞÍ	NPCÖÖÀàID	ÏìÓ¦·¶Î§	Ñ¡Ôñ²Ù×÷·ÖÀà	Êó±êĞÎ×´	½Å±¾±àºÅ	²É¼¯·¶Î§	²É¼¯Ê±ÌØĞ§Ãû	²É¼¯ºóÌØĞ§Ãû	²É¼¯ºóÌØĞ§³ÖĞøÊ±¼ä£¨ºÁÃë£©	²É¼¯¶¯×÷Ãû	Ë¢ĞÂÊ±¼ä£¨ms£©	¶ÁÌõÊ±¼ä(ms)	²É¼¯ÀàĞÍ	²ÎÊı1	²ÎÊı2	»ØÊÕ	µôÂä	²É¼¯µØµã	×î¶à¿É²É¼¯´ÎÊı	ÌåÁ¦	¹¤¾ßÏŞÖÆID£¨²»ÌîĞ´±íÊ¾Ã»ÓĞÏŞÖÆ£©	¶àÈËÍ¬Ê±²É¼¯£¨Ìî1ÔÊĞí£©	AI±à¼­°ü	´æÔÚÊ±¼ä
GatherNpc00209	MineNpc	ĞÇ³½»¨	npc\itemnpc222	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	50202	0;0		taskitem_9e		1					
GatherNpc00210	MineNpc	ÏÉÅ®»¨	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	50221	0		taskitem_13e		1					
GatherNpc00211	MineNpc	ÎàÍ©Ê÷	npc\itemnpc169	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact007b	5000	5000	1	50247	0;0		taskitem_22e		1					
GatherNpc00212	MineNpc	Æàº®»¨	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	50239	0		taskitem_19e		1					
GatherNpc00213	MineNpc	±»»ÙµÄ»ú¹Ø	npc\itemnpc216	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	4000	1	50253;50259	1;1		taskitem_28e		10					
GatherNpc00214	MineNpc	½õºĞ	npc\itemnpc201	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	4000	1	50267;85633	0		taskitem_32e		1					
				icon\funcnpc\task.png					28																				
				icon\funcnpc\task.png					28								5000	1											
				icon\funcnpc\task.png					28								5000	1											
				icon\funcnpc\task.png					28								5000	1											
Gather00001f	MineNpc	°×Ö½	npc\itemnpc164	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact040	0	5000	1	24001	0		taskitem_12f		1					
Gather00002f	MineNpc	²ñ¶Ñ	npc\itemnpc038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact021b	10000	7000	1	24005	0		taskitem_374		99999			1		
Gather00003f	MineNpc	¶¾ÉßµÄÊ¬Ìå	npc\itemnpc585	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3		light_move_97	3000	interact017	5000	5000	1	24013	2				99999			1		
Gather00004f	MineNpc	Âé´ü	npc\itemnpc165	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24021	-1				1					
Gather00005f	MineNpc	½õµÆÁı	npc\itemnpc166	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24058	0		taskitem_5f		1					
Gather00006f	MineNpc	ÓÃÖ½°ü¹üµÄËÖÓÍ¿é	npc\itemnpc167	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24097;22097	0;0		taskitem_13f		1					
Gather00007f	MineNpc	Ö¹Ñª²İ	npc\itemnpc168	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24072	0		taskitem_7f		1					
Gather00008f	MineNpc	Ò°¹û	npc\itemnpc169	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1		0		taskitem_8f		1					
Gather00009f	MineNpc	¶ëÃ¼ÅÉÓñÅå	npc\itemnpc170	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24074	1		taskitem_9f		1					
Gather00010f	MineNpc	Ò©Â¯	npc\itemnpc171	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1		0				1					
Gather00011f	MineNpc	Ğ¡ºĞ×Ó	npc\itemnpc428	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	24079	0		taskitem_10f		1					
Gather00012f	MineNpc	½ğ»ÆµÄµ¾Ëë	npc\itemnpc172	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24129	0;0		taskitem_21f		1					
Gather00013f	MineNpc	¹©×ÅÁéÖ¥µÄÒøÅÌ	npc\itemnpc173	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24134	0		taskitem_20f		6					
Gather00014f	MineNpc	É¹×Å±´Ä¸µÄÒ©ØÒ	npc\itemnpc174	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	24107	0		taskitem_15f		1					
Gather00015f	MineNpc	É¹×ÅÉ½Ò©µÄÒ©ØÒ	npc\itemnpc174	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	24107	0		taskitem_16f		1					
Gather00016f	MineNpc	É¹×Å÷êÏãµÄÒ©ØÒ	npc\itemnpc174	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	24107	0		taskitem_17f		1					
Gather00017f	MineNpc	Ò©Â¨	npc\itemnpc175	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	24105;22104	0;0		taskitem_14f		1					
Gather00018f	MineNpc	ºìÀ±Ş¤	npc\itemnpc166	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24147	0		taskitem_23f		1					
Gather00019f	MineNpc	Îå²ÊÆ¤Éş	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	24163	1				1					
Gather00020f	MineNpc	ëÙÖ¬Ë®·Û	npc\itemnpc005	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	24180	0		taskitem_29f		1					
Gather00021f	MineNpc	»­±Ê	npc\itemnpc176	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24181	0		taskitem_30f		1					
Gather00022f	MineNpc	²İÒ©	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24176	1		taskitem_28f		1					
Gather00023f	MineNpc	ÎÄ²ı±Ê	npc\itemnpc176	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24126	2		taskitem_36f		1					
Gather00024f	MineNpc	¶ëÃ¼ô¢	npc\itemnpc177	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24126	3		taskitem_37f		1					
Gather00025f	MineNpc	º®Ë®Ï¬Å£²İ	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24188	0		taskitem_31f		1					
Gather00026f	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24021	-1				99999			1		
Gather00027f	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	24021	-1				99999			1		
Gather00028f	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	4				interact017	10000	5000	1	24021	-1				99999			1		
									28																				
Gather00001g	MineNpc	Ò°Éú²İÒ©	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	15000	5000	1	38296	0		taskitem_5g		1					
Gather00002g	MineNpc	½ğ¿û»¨	npc\itemnpc213	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	20000	5000	1	38317	0		taskitem_9g		1					
Gather00003g	MineNpc	Óñ´øº£µñµ°³²	npc\itemnpc227	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	20000	5000	1	38269	0		taskitem_12g		10					
Gather00004g	MineNpc	¿İÊ÷Ö¦	npc\itemnpc206	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	20000	5000	1	38305	0		taskitem_15g		10					
Gather00006g	MineNpc	Èıµã½ğ²İ	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	22009	0		taskitem_16g		30			1		
Gather00008g	MineNpc	ÒÅÊ§µÄ±¦½£	npc\itemnpc205	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	22054	0		taskitem_21g		1					
Gather00009g	MineNpc	ÆÆËğµÄ¹ÅÇÙ	npc\itemnpc042	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	0	5000	1	22063	0				1					
Gather00010g	MineNpc	ÄàÍÁ	npc\itemnpc207	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				offact006a	1000	5000	1	22082	0				1					
Gather00011g	MineNpc	Ò¹Ã¤²İ	npc\itemnpc218	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	22081	0		taskitem_26g		1					
Gather00012g	MineNpc	Ë®Ãû²İ	npc\itemnpc214	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	22082	0		taskitem_27g		1					
Gather00013g	MineNpc	»Æ¾«	npc\itemnpc213	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	22089	0		taskitem_28g		1					
Gather00015g	MineNpc	Ò»±­¾Æ	npc\itemnpc003	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	1000	5000	1		0				1					
Gather00016g	MineNpc	Ò»±­¾Æ	npc\itemnpc003	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	1000	5000	1		0				1					
Gather00017g	MineNpc	Ò»±­¾Æ	npc\itemnpc003	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	1000	5000	1	22024	0				1					
Gather00018g	MineNpc	Äµµ¤	npc\itemnpc212	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	0	5000	1	50398	0		taskitem_15j		1					
Gather00019g	MineNpc	¶ªÊ§µÄÁ¸Ê³	npc\itemnpc165	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	0	5000	1	22100	0		taskitem_31g		1					
Gather00020g	MineNpc	Ò»Í°¿ÕÆ¿	npc\itemnpc175	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	0	3000	1	38298	0		taskitem_35g		3					
Gather00021g	MineNpc	½ğÇ®²İ	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	0	3000	1	38297	0		taskitem_289		1					
Gather00022g	MineNpc	µ±¹é	npc\itemnpc168	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	0	3000	1	22146	0		taskitem_37g		1					
Gather00023g	MineNpc	µ³²Î	npc\itemnpc456	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	0	3000	1	22146	0		taskitem_38g		1					
Gather00024g	MineNpc	ÉñÃØ±àÖ¯Æ·	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	0	3000	1	22156	0				1					
Gather00025g	MineNpc	Ò»ºø¾Æ	npc\itemnpc001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	0	3000	1	22153	0		taskitem_39g		1					
				icon\funcnpc\task.png					28																				
				icon\funcnpc\task.png					28																				
Gather00001h	MineNpc	²èºø	npc\itemnpc161	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	1000	5000	1	38535	0		taskitem_313		4					
Gather00002h	MineNpc	ÑâÌ¨	npc\itemnpc203	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	20000	5000	1	38544	1		taskitem_38		1					
Gather00003h	MineNpc	Ä¾²ñ¶Ñ	npc\itemnpc179	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3		light_move_97	20000	interact017	0	5000	1	38534	0				0					
Gather00004h	MineNpc	ËøÑô»¨	npc\itemnpc219	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	20000	5000	1	36047	0		taskitem_29h		1					
Gather00005h	MineNpc	²İ¶Ñ	npc\itemnpc087	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	10000	5000	1	36089	-1				1					
				icon\funcnpc\task.png					28								5000	1											
Gather00007h	MineNpc	³àÁ·ÉßµÄµ°³²	npc\itemnpc217	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	1000	1	50011	0		taskitem_10h		99999			1		
Gather00008h	MineNpc	Ç§³æ²İ	npc\itemnpc218	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	50039	0		taskitem_15h		1					
Gather00009h	MineNpc	°ÙÏã»¨	npc\itemnpc222	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	50019	0		taskitem_11h		99999			1		
Gather00010h	MineNpc	»ØÌì²İ	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	50033	0		useitem_10h		1					
Gather00011h	MineNpc	×°×ÅÒ©ÎïµÄÄ¾ºĞ	npc\itemnpc005	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	50045	0		useitem_11h		1					
Gather00012h	MineNpc	Ê¯¶Ñ	npc\itemnpc207	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	1000	1	50050	0		taskitem_17h		3					
Gather00013h	MineNpc	µôÂäµÃÓñ°âÖ¸	npc\itemnpc221	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	2000	1	50063	1		taskitem_20h		1					
Gather00014h	MineNpc	×°×ÅÒ©ÎïµÄÄ¾ºĞ	npc\itemnpc005	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	50089	0		taskitem_24h      		1					
Gather00015h	MineNpc	×°ÓĞ»ğÒ©µÄÄ¾Ï»	npc\itemnpc005	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	36086	2		  		1					
Gather00016h	MineNpc	×°ÓĞ»ğÒ©µÄÄ¾Ï»	npc\itemnpc005	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	36086	3		  		1					
Gather00017h	MineNpc	À¼»¨	npc\itemnpc211	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	1000	1	40005	0		taskitem_35h		9999			1		
Gather00018h	MineNpc	Ö¹Ñª²İ	npc\itemnpc168	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	1000	1	40013	0		useitem_25h		1					
Gather00019h	MineNpc	³¤ÃüËø	npc\itemnpc403	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40016	0		useitem_31h		99999			1		
Gather00020h	MineNpc	Â¶Ë®	npc\itemnpc168	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	5				interact017	1000	1000	1	40005	0		taskitem_36h		99999			1		
Gather00021h	MineNpc	ÉşË÷	npc\itemnpc402	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	1000	1	40038	0		useitem_27h		1					
Gather00022h	MineNpc	À¼»¨Ñ¬Ïã¸ş	npc\itemnpc404	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40039	0		useitem_28h		1			1		
Gather00023h	MineNpc	ÄşÉñ²İ	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	2000	1	40029	0		taskitem_37h		9999			1		
Gather00024h	MineNpc	ÉËº®Ò©	npc\itemnpc167	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40097	0		taskitem_38h		1					
Gather00025h	MineNpc	Öì¹û	npc\itemnpc065	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40098	0		taskitem_39h		10					
Gather00026h	MineNpc	°¸Ö½	npc\itemnpc164	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40113	0		taskitem_41h		1					
Gather00027h	MineNpc	¹¬Å®·ş	npc\itemnpc136	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	1000	5000	1	40121	0		useitem_32h		1					
Gather00028h	MineNpc	¹ÅÇÙ	npc\itemnpc164	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40053	0		XX		1					
Gather00029h	MineNpc	ÎïÆ·	npc\itemnpc136	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40015	0		taskitem_w137		9999			1		
Gather00030h	MineNpc	³¤ÃüËø	npc\itemnpc403	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	1000	5000	1	40019	0		useitem_31h		99999			1		
																													
				icon\funcnpc\task.png					28																				
Gather00001e	MineNpc	ÁéÖ¥	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	38440	0		taskitem_4e		1					
Gather00002e	MineNpc	Ò»¶ÑÁèÂÒµÄ×Ö»­	npc\itemnpc027	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	38467	0		taskitem_41		1					
Gather00003e	MineNpc	Ê¯¿é	npc\itemnpc075	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	22181	0		taskitem17003		1					
Gather00004e	MineNpc	ÖñÒÎ	npc\itemnpc223	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	22198	1				1					
Gather00005e	MineNpc	¼Æ»®Êé	npc\itemnpc223	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	22198	0		taskitem17004		1					
				icon\funcnpc\task.png					28																				
				icon\funcnpc\task.png					28																				
Gather00001d	MineNpc	ÖñËñ	npc\itemnpc223	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	38489;10346	0		taskitem_2d		1					
Gather00002d	MineNpc	Ë®»ÆÁ«	npc\itemnpc224	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	38503	0		taskitem_6d		1					
Gather00003d	MineNpc	¹¤¾ßÏä	npc\itemnpc005a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	38509	0		taskitem_9d		1					
Gather00004d	MineNpc	ĞÅ¼ş	npc\itemnpc021	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	38527	0		taskitem_14d		1					
Gather00005d	MineNpc	»Æ½ğ	npc\itemnpc005a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	120000	2000	1	50101	0		taskitem_15d		1					
Gather00006d	MineNpc	»ğÅè	npc\itemnpc225	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	50130	0		taskitem_24d		100					
Gather00007d	MineNpc	ÁéÏ¬²İ	npc\itemnpc064	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3000	1	50190	0		taskitem_37d		1					
Gather00008d	MineNpc	¶¨ĞÄ²İ	npc\itemnpc066	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3000	1	50167	0		taskitem_38d		1					
Gather00009d	MineNpc	ºĞ×Ó	npc\itemnpc005a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	2000	1	50152	0		useitem_8d		1					
Gather00010d	MineNpc	ÎŞÓÃµÄÊé	npc\itemnpc049	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	50127	0		useitem_4d		1					
Gather00011d	MineNpc	É¢ÂäµÄÌúÉ°	npc\itemnpc130	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1		0				1					
Gather00012d	MineNpc	»¢¹Ç²İ	npc\itemnpc064	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10307	0		taskitem_42d		1					
Gather00013d	MineNpc	É¢ÂäµÄÁ¸Ê³	npc\itemnpc130	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10313	0		taskitem_43d		1					
Gather00014d	MineNpc	°×²Ë	npc\itemnpc011	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10317	0		taskitem_44d		1					
Gather00015d	MineNpc	ÂäÒ¶	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10323	0		taskitem_46d		1					
Gather00016d	MineNpc	Ê÷	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10327	0		taskitem_47d		1					
Gather00017d	MineNpc	ËÉÊ÷	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10337	0		taskitem_49d		1					
Gather00018d	MineNpc	Àé°Ê	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10304	0				1					
Gather00019d	MineNpc	ÎÚ÷¯	npc\itemnpc054	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10363	1		useitem_13d		1					
Gather00020d	MineNpc	»¹Ã»Ï´µÄÍë	npc\itemnpc005	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10318	0				1					
Gather00021d	MineNpc	ÏãÂ¯	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10339	0				1					
Gather00022d	MineNpc	¸æÊ¾À¸	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10309	0				1					
Gather00023d	MineNpc	±®ÀÈ	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10364	0				1					
Gather00024d	MineNpc	ÎäÆ÷¼Ü	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	500	5000	1	10366	0				1					
Gather00025d	MineNpc	Ëğ»µµÄÄ¾×®	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	500	5000	1	10370	0				1					
Gather00026d	MineNpc	Ò»´óÍ°ÂÌ¶¹ÌÀ	npc\itemnpc175	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10332	2	taskitem_53d			1					
Gather00027d	MineNpc	Á«»¨	npc\itemnpc224	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10347	0		taskitem_54d		1					
Gather00028d	MineNpc	¹ğ»¨Ê÷	npc\itemnpc057	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	10347	0		taskitem_55d		1					
Gather00029d	MineNpc	ÓÄÀ¼²İ	npc\itemnpc222	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3000	1	40050	0		taskitem_57d		1					
Gather00030d	MineNpc	Óñºø±ùÇÙ	npc\itemnpc042	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	40052	0		taskitem_58d		1					
Gather00031d	MineNpc	°×Óñ¶´óï	npc\itemnpc229	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	40052	0		taskitem_59d		1					
Gather00032d	MineNpc	Éß¼§²İ	npc\itemnpc209	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	2000	1	40063	0		taskitem_62d		1					
Gather00033d	MineNpc	ËÄÏÀÖ®Ä¹	npc\itemnpc134	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	40158	1				1					
Gather00034d	MineNpc	Á«Åî	npc\itemnpc224	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	40159	0		taskitem_65d		1					
Gather00035d	MineNpc	ÉñÃØµÄÏä×Ó	npc\itemnpc005a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	40075	0		taskitem_66d		1					
Gather00036d	MineNpc	ÒÂÈôÑ¬µÄ½£	npc\itemnpc205	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact041	5000	5000	1	40146	0		taskitem_67d		1					
				icon\funcnpc\task.png					28																				
				icon\funcnpc\task.png					28								5000	1											
				icon\funcnpc\task.png					28								5000	1											
Gather00001m	MineNpc	Ö¹Ñª²İ	npc\itemnpc168	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	50285	1		taskitem_7f		1					
Gather00002m	MineNpc	Ò×È¼µÄ»ğÒ©Í°	npc\itemnpc436	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	50399	0		taskitem_6m		1					
Gather00003m	MineNpc	ÑüÅÆ	npc\itemnpc129	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	40265	0		taskitem_9m		1					
Gather00004m	MineNpc	µôÂäµØÉÏµÄÕäÖé	npc\itemnpc201	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	40281	0		taskitem_11m		1					
Gather00005m	MineNpc	»õÏä	npc\itemboxnpc001	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	40243	0		taskitem_7m		1					
