NPC±àºÅ	¶ÔÏóÀàÐÍ	ini×¢ÊÍÃû³Æ	NPCÆòÌÖÐÅÏ¢	±íÏÖAI°ü±àºÅ	NPCÀàÐÍ	Ñ¡Ôñ²Ù×÷	Êó±êÐÎ×´	Í£ÁôÊ±¼ä	ÊÇ·ñ×ªÉí	×ßÂ·ËÙ¶È	ÅÜ²½ËÙ¶È	ÎäÆ÷³ÖÎÕ·½Ê½	Ä£ÐÍ±àºÅ	ÐÔ±ð	Ä£ÐÍ°ë¾¶	Í¼Æ¬	³öÉú×´Ì¬	npcÉùÒô	×é³É²ÄÁÏ	ÎäÆ÷Ãû³Æ	NPCÖÖÀàID	½Å±¾±àºÅ	´¥·¢ÌØÐ§	AIÀàÐÍ	Ñ²ÂßÄ£Ê½	Ñ²Âß°ë¾¶	Â·¾¶ID	ÊÇ·ñËæ»ú³öÏÖ	ÏìÓ¦·¶Î§	ÃÅÅÉ	³ÆºÅ	¼®¹á	ÕóÓª	Ãû×Ö±íÐòºÅ	ÉúÆ½±íÐòºÅ	Éí·Ý²ÎÊý1	Éí·Ý²ÎÊý2	Éí·Ý²ÎÊý3	¶Ô»°¹æÔò	ÉúÆ½	Ìß¹Ý×¨ÓÃ¹ØÁªNPC	ÄÜ·ñÇÐ´è	Ëæ»ú¶Ô»°	ÏÂÆåÍæ¼ÒµÄ×îÐ¡µÈ¼¶	NPCÉíÉÏ¹ÒµÄÆåÆ×°ü	NPCÊÂ¼þ°ü±àºÅ	½øÈëÇÐ´èÇ°¶Ô»°	½áÊøÇÐ´èºó¶Ô»°	¿ÕÏÐ×´Ì¬¶Ô»°	Åö×²Ê±¶Ô»°	ÊµÁ¦°ü±àºÅ	¼¶±ð	ÐÞÎª¾­Ñé	¹ÖÎïÇ¿¶È	µôÂä	ÎäÆ÷ÀàÐÍ	Ëø¶¨Î»ÒÆ¹¥»÷	½û²¥ÊÜ»÷¶¯×÷	Ê°È¡È¨ÏÞÇå¿ÕÊ±¼ä	ÎÞÊ°È¡ÎïÏûÊ§Ê±¼ä	×î´óÏûÊ§Ê±¼ä	¸½¼ÓËæ»úÄÜÁ¦±àºÅ	ÆÕÍ¨¹¥»÷	¼¼ÄÜ±í	Ö÷¶¯±»¶¯	¹Ì¶¨NPCÖØÉúÊ±¼ä	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	ÄÜ·ñ¹¥»÷	ÄÜ²»ÄÜ±»¹¥»÷	²»ÄÜ±»É±ËÀ	¹¥·À±ÈÖØ	"Õ½¶·ÆµÂÊ,ºÁÃë"	"×·»÷·¶Î§,Ã×"	ÎÞ·¨±»Ó²Ö±	Ëø¶¨¼¼ÄÜ¼ä¸ô	ÕÙ»½ID	ÕÙ»½°ë¾¶	ÕÙ»½ÀàÐÍ	±íÑÝ¸ÅÂÊ	±íÑÝÊ±¼ä	ÊÆÁ¦¹éÊô	ÊÆÁ¦¹ØÏµ±í	Õ½¶·¿ªÊ¼µÄÕÙ»½ID	NPC½»»¥Í£ÁôÊ±¼ä	ÉÌµêID	Ï´ºìÃû¹¦ÄÜ	²Ö¿âID	Ö°ÒµID	±¦Ê¯ÓÎÏ·NPC ID	½ÓÈÎÎñ±í	½»ÈÎÎñ±í	¿ÉÒÔ¼ÓÈëµÄÃÅÅÉ±í	¿É»ñµÃµÄÉí·Ý±í	¸´»îµã	Âä½Åµã	æäÕ¾	ÊäÈë¹ØÏµ°ü±àºÅ	ÊÇ·ñÓÐ¹«»á¹¦ÄÜ	°ïÅÉµØ¿é¹ºÂò	ÊÇ·ñÓÐÃÅÅÉÕ½¹¦ÄÜ	ÔËïÚ±àºÅ	ÊÇ·ñÓÐ°ïÅÉ²Ö¿â	ËùÊô°ï»áµØ¿é±àºÅ	AI±à¼­°ü	ÉÆ¶ñ²ÎÊý	Ö±½Ó´¥·¢	·ÀÓù¸ÅÂÊÊôÐÔ	µØÎ»ÆÀ·Ö	±¨¸´µÈ¼¶	±¨¸´ÊÖ¶Î	NPCÓÅÏÈÏÔÊ¾	´æÔÚÊ±¼ä
WorldNpc05413	CommonNpc	ÉÏÏã¸¾ÈË		8	99	2	2			1.3	4.8	hand1_2	npc\worldnpc134			icon\funcnpc\worldnpc134.png					0			3	0	0			20				1			7	2	4	talkrule070204							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05414	CommonNpc	ÉÏÏã¸¾ÈË		8	99	2	2			1.3	4.8	hand1_2	npc\worldnpc134			icon\funcnpc\worldnpc134.png					0			3	0	0			20				1			7	2	4	talkrule070204							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05415	CommonNpc	ÉÏÏãÀÏÌ«		8	99	2	2			1	4	hand1_2	npc\worldnpc012			icon\funcnpc\worldnpc012.png					0			3	0	0			20				1			7	2	2	talkrule070202							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05416	CommonNpc	¿´ÊØÀÏºº		8	99	2	2			1.25	4	hand1_1	npc\worldnpc156			icon\funcnpc\worldnpc485.png					0			3	0	0			20				1			7	2	1	talkrule070201							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05417	CommonNpc	´òË®ÄêÇáÈË		8	99	2	2			1.15	4	hand1_1	npc\worldnpc117			icon\funcnpc\worldnpc117.png					0			3	0	0			20				1			7	2	19	talkrule070219							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05418	CommonNpc	²èÆÌÐ¡¶þ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	1	talkrule070501							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10							82261;														1			1				
WorldNpc05419	CommonNpc	ÖÜ³ä		8	99	2	2			1.25	4	hand1_1	npc\worldnpc300			icon\funcnpc\worldnpc300.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	34		2											1						1		2000	15		2000						1		0	10						46482;46483;46484;46489;46490;46525;46526;46527;	46481;46482;46483;46488;46489;46524;46525;46526;														1			2				
WorldNpc05420	CommonNpc	Óã¹ð		8	99	2	2			1.25	4	hand1_1	npc\monster265			icon\monster\monster265.png					0			3	0	0			20				1			6	1	4	talkrule060104			1				162;173;179;205;156					1	30		1											1						1		2000	15		2000						1		0	10						46485;46486;46491;	46484;46485;46490;														1			5				
WorldNpc05421	CommonNpc	¹ãÌì		8	99	2	2			1.25	4	hand1_1	npc\monster103			icon\monster\monster103.png					0			3	0	0			20				1			6	1	4	talkrule060104			1				162;173;179;205;156					1	30		1											1						1		2000	15		2000						1		0	10						46487;46488;46519;46520;	46486;46487;46518;46519;														1			5				
WorldNpc05422	CommonNpc	ÖÜÓî		8	99	2	2			1.25	4	hand1_1	npc\monster339			icon\monster\monster339.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	30		1											1						1		2000	15		2000						1		0	10						46492;46493;46494;46495;46505;46507;82260;82263;	46491;46492;46493;46494;46502;46505;82260;82263;														1			2				
WorldNpc05423	CommonNpc	Áõ·Å		8	99	2	2			1.25	4	hand1_1	npc\worldnpc234			icon\funcnpc\worldnpc234.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	30		1											1						1		2000	15		2000						1		0	10						46496;46498;46499;46500;46501;46502;46508;46509;46517;46518;82257;	46495;46496;46498;46499;46500;46501;46507;46508;46516;46517;82256;														1			2				
WorldNpc05424	CommonNpc	ÖÜÀÖ¶ù		8	99	2	2			1.3	4.8	hand1_2	npc\worldnpc111			icon\funcnpc\worldnpc111.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	30		1											1						1		2000	15		2000						1		0	10						46510;46511;46512;46515;46516;46528;	46509;46510;46511;46514;46515;46527;														1			2				
WorldNpc05425	CommonNpc	ÌÆÔ½		8	99	2	2			1.25	4	hand1_1	npc\worldnpc553			icon\funcnpc\worldnpc553.png					0			3	0	0			20				1			6	1	4	talkrule060104			1				162;173;179;205;156					1	31		3											1						1		2000	15		2000						1		0	10						46513;46514;46521;46524;	46512;46513;46520;46521;														1			5				
																																																																																																																	
																																														162;173;179;205																																							10																												
WorldNpc05428	CommonNpc	ÕÅºú×Ó		8	99	2	2			1.25	4	hand1_1	npc\worldnpc514			icon\funcnpc\worldnpc514.png					0			3	0	0			20				1			6	2	2	talkrule060202			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82200;82201;	82200;82201;														1			4				
WorldNpc05429	CommonNpc	¶À±ÛËïÊ¨×Ó		8	99	2	2			1.25	4	hand1_1	npc\worldnpc548			icon\funcnpc\worldnpc548.png					0			3	0	0			20				1			6	2	2	talkrule060202			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			4				
WorldNpc05430	CommonNpc	ÑîÔÃ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc200			icon\funcnpc\worldnpc200.png					0			3	0	0			20				1			7	7	8	talkrule070708			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82202;	82202;														1			5				
WorldNpc05431	CommonNpc	Ð¤ÓÂ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	4	1	talkrule080401			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82203;	82203;														1			6				
WorldNpc05432	CommonNpc	ºº¾üÃÜÌ½		8	99	2	2			1.25	4	hand1_1	npc\worldnpc292			icon\funcnpc\worldnpc292.png					0			3	0	0			20				1			8	4	2	talkrule080402			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			3				
WorldNpc05433	CommonNpc	Îº³Ù		8	99	2	2			1.25	4	hand1_1	npc\worldnpc535			icon\funcnpc\worldnpc535.png					0			3	0	0			20				1			8	4	2	talkrule080402			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82204;	82204;														1			3				
WorldNpc05434	CommonNpc	ºÎÎªÖ®		8	99	2	2			1.25	4	hand1_1	npc\worldnpc234			icon\funcnpc\worldnpc234.png					0			3	0	0			20				1			8	4	2	talkrule080402			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82205;	82205;														1			3				
WorldNpc05435	CommonNpc	ÁõÀÏºº		8	99	2	2			1.25	4	hand1_1	npc\worldnpc419			icon\funcnpc\worldnpc419.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82206;	82206;														1			2				
WorldNpc05436	CommonNpc	Â½Åô·É		8	99	2	2			1.25	4	hand1_1	npc\worldnpc002			icon\funcnpc\worldnpc002.png					0			3	0	0			20				1			7	7	7	talkrule070707			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82207;	82207;														1			3				
WorldNpc05437	CommonNpc	Â¬Îª		8	99	2	2			1.25	4	hand1_1	npc\worldnpc359			icon\funcnpc\worldnpc359.png					0			3	0	0			20				1			7	7	8	talkrule070708			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82208;	82208;														1			5				
WorldNpc05438	CommonNpc	Å·Ñô¿¡Ñô		8	99	2	2			1.25	4	hand1_1	npc\worldnpc358			icon\funcnpc\worldnpc358.png					0			3	0	0			20				1			7	7	8	talkrule070708			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82209;	82209;														1			5				
WorldNpc05439	CommonNpc	Çú÷È¶ù		8	99	2	2			1.3	4.8	hand1_2	npc\worldnpc066			icon\funcnpc\worldnpc066.png					0			3	0	0			20				1			7	2	4	talkrule070204			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82210;	82210;82211;														1			2				
WorldNpc05440	CommonNpc	ÓÄÓÄ		8	99	2	2			1.3	4.8	hand1_2	npc\worldnpc293			icon\funcnpc\worldnpc293.png					0			3	0	0			20				1			7	2	6	talkrule070206			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82211;															1			2				
WorldNpc05441	CommonNpc	ÀÏÆòØ¤		8	99	2	2			1.25	4	hand1_1	npc\worldnpc492			icon\funcnpc\worldnpc492.png					0			3	0	0			20				1			7	1	16	talkrule070116			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82212;	82212;														1			3				
WorldNpc05442	CommonNpc	ÀÏÅ©		8	99	2	2			1.25	4	hand1_1	npc\worldnpc500			icon\funcnpc\worldnpc500.png					0			3	0	0			20				1			7	1	5	talkrule070105			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82213;	82213;														1			3				
WorldNpc05443	CommonNpc	ºº¾üÍ³Áì		8	99	2	2			1.25	4	hand1_1	npc\worldnpc292			icon\funcnpc\worldnpc292.png					0			3	0	0			20				1			8	4	1	talkrule080401			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82214;	82215;														1			6				
WorldNpc05444	CommonNpc	ºº¾üÎÔµ×		8	99	2	2			1.25	4	hand1_1	npc\worldnpc535			icon\funcnpc\worldnpc535.png					0			3	0	0			20				1			8	4	1	talkrule080401			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82215;	82214;														1			6				
WorldNpc05445	CommonNpc	»ÆÈý		8	99	2	2			0.5	4	hand1_1	npc\worldnpc081			icon\funcnpc\worldnpc081.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82216;	82216;														1			2				
WorldNpc05446	CommonNpc	Ð¡ÃÀ		8	99	2	2			1.2	4.8	hand1_2	npc\worldnpc054			icon\funcnpc\worldnpc054.png					0			3	0	0			20				1			7	2	6	talkrule070206			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82217;	82217;														1			2				
WorldNpc05447	CommonNpc	À¼ÜÆ		8	99	2	2			1.3	4.8	hand1_2	npc\worldnpc525			icon\funcnpc\worldnpc525.png					0			3	0	0			20				1			7	2	6	talkrule070206			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82218;	82218;														1			2				
WorldNpc05448	CommonNpc	ÍõººÉú		8	99	2	2			1.25	4	hand1_1	npc\worldnpc210			icon\funcnpc\worldnpc210.png					0			3	0	0			20				1			8	5	2	talkrule080502			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82251;	82251;														1			3				
WorldNpc05449	CommonNpc	ÁøÇàÊé		8	99	2	2			1.25	4	hand1_1	npc\worldnpc214			icon\funcnpc\worldnpc214.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82252;															1			2				
WorldNpc05450	CommonNpc	¹´ÆÂ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc219			icon\funcnpc\worldnpc219.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			2				
WorldNpc05451	CommonNpc	¹´ÆÂ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc219			icon\funcnpc\worldnpc219.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10							82252;														1			2				
WorldNpc05452	CommonNpc	ÄÁÀ¤		8	99	2	2			1.25	4	hand1_1	npc\worldnpc245			icon\funcnpc\worldnpc245.png					0			3	0	0			20				1			7	1	9	talkrule070109			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82256;															1			3				
WorldNpc05453	CommonNpc	ÄÁÀ¤		8	99	2	2			1.25	4	hand1_1	npc\worldnpc245			icon\funcnpc\worldnpc245.png					0			3	0	0			20				1			7	1	9	talkrule070109			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			3				
WorldNpc05454	CommonNpc	¼»ºë»³		8	99	2	2			1.25	4	hand1_1	npc\worldnpc313			icon\funcnpc\worldnpc313.png					0			3	0	0			20				1			7	7	8	talkrule070708			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10							82257;														1			5				
WorldNpc05455	CommonNpc	µÚÎå¾ýºÆ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc353			icon\funcnpc\worldnpc353.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			2				
WorldNpc05456	CommonNpc	ÑöºèÌÎ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc354			icon\funcnpc\worldnpc354.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			2				
WorldNpc05457	CommonNpc	Õ¿Î°Ææ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc353			icon\funcnpc\worldnpc353.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82266;															1			2				
WorldNpc05458	CommonNpc	ËÎÇàÆæ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc288			icon\funcnpc\worldnpc288.png					0			3	0	0			20				1			1	7	4	talkrule010704			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10							82264;														1			5				
WorldNpc05459	CommonNpc	×óÇð¼ý		8	99	2	2			1.25	4	hand1_1	npc\monster339			icon\monster\monster339.png					0			3	0	0			20				1			7	2	10	talkrule070210			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82261;															1			3				
WorldNpc05460	CommonNpc	Á®ÌìÓÓ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	3	2	talkrule080302			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82258;	82258;														1			8				
WorldNpc05461	CommonNpc	ÙÜÄ¬		8	99	2	2			1.25	4	hand1_1	npc\worldnpc002			icon\funcnpc\worldnpc002.png					0			3	0	0			20				1			7	2	11	talkrule070211			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82259;82264;	82259;														1			2				
WorldNpc05462	CommonNpc	½­ºþÉñÒ½		8	99	2	2			1.25	4	hand1_1	npc\worldnpc042			icon\funcnpc\worldnpc042.png					0			3	0	0			20				1			7	1	9	talkrule070109			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82267;	82267;														1			3				
WorldNpc05463	CommonNpc	²èÆÌÐ¡¶þ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	2	talkrule070502			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			1				
WorldNpc05464	CommonNpc	Éò¼ÎÎÄ		8	99	2	2			1.3	4.8	hand1_2	npc\worldnpc055			icon\funcnpc\worldnpc055.png					0			3	0	0			20				1			7	2	6	talkrule070206			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10							82266;														1			2				
WorldNpc05465	CommonNpc	Äê¾ýºÆ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc191			icon\funcnpc\worldnpc191.png					0			3	0	0			20				1			8	3	2	talkrule080302			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82350;82352;	82350;82352;82354;82362;														1			8				
WorldNpc05466	CommonNpc	·½Ðñ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc202			icon\funcnpc\worldnpc202.png					0			3	0	0			20				1			8	4	2	talkrule080402			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82351;	82351;														1			3				
WorldNpc05467	CommonNpc	ÀµÇ¿		8	99	2	2			1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0			3	0	0			20				1			8	4	2	talkrule080402			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82368;	82368;														1			3				
WorldNpc05468	CommonNpc	¹ÈÑ×±ò		8	99	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	3	2	talkrule080302			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82353;82354;26664;	82353;82361;26663;														1			8				
WorldNpc05469	CommonNpc	Ê¦²©À¤		8	99	2	2			1.25	4	hand1_1	npc\worldnpc067			icon\funcnpc\worldnpc067.png					0			3	0	0			20				1			9	1	2	talkrule090102			1				162;173;179;205;156					1	40		1											1						1		2000	15		2000						1		0	10						82355;	82355;														1			5				
WorldNpc05470	CommonNpc	±©Ñ®		8	99	2	2			1.25	4	hand1_1	npc\worldnpc214			icon\funcnpc\worldnpc214.png					0			3	0	0			20				1			7	2	9	talkrule070209			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82356;															1			4				
WorldNpc05471	CommonNpc	±©Ñ®		8	99	2	2			1.25	4	hand1_1	npc\worldnpc214			icon\funcnpc\worldnpc214.png					0			3	0	0			20				1			7	2	9	talkrule070209			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			4				
WorldNpc05472	CommonNpc	ÊÜÉËÐ¡Â¹		8	112	2	2			1.2	5	hand_0	npc\monster008			icon\monster\monster008.png					0			3	0	0			20				1									1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82357;	82357;																	0				
WorldNpc05473	CommonNpc	Âæ³õÑô		8	99	2	2			1.25	4	hand1_1	npc\monster069			icon\monster\monster069.png					0			3	0	0			20				1			8	3	2	talkrule080302			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82358;	82358;														1			8				
WorldNpc05474	CommonNpc	°üÏ×		8	99	2	2			1.25	4	hand1_1	npc\worldnpc231			icon\funcnpc\worldnpc231.png					0			3	0	0			20				1			7	2	11	talkrule070211			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			2				
WorldNpc05475	CommonNpc	·¶×ô		8	99	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	3	2	talkrule080302			1				162;173;179;205;156					1	41		1											1						1		2000	15		2000						1		0	10						82359;	82359;														1			8				
WorldNpc05476	CommonNpc	Îé´Â		8	99	2	2			1.25	4	hand1_1	npc\worldnpc292			icon\funcnpc\worldnpc292.png					0			3	0	0			20				1			8	4	2	talkrule080402			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82360;	82360;														1			3				
WorldNpc05477	CommonNpc	ºÍ¼½		8	99	2	2			1.25	4	hand1_1	npc\worldnpc042			icon\funcnpc\worldnpc042.png					0			3	0	0			20				1			7	1	9	talkrule070109			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			3				
WorldNpc05478	CommonNpc	ÁÎÜ²Ðù		8	99	2	2			1.25	4	hand1_1	npc\worldnpc353			icon\funcnpc\worldnpc353.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82361;															1			2				
WorldNpc05479	CommonNpc	°à°ØÌÃ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc288			icon\funcnpc\worldnpc288.png					0			3	0	0			20				1			1	7	4	talkrule010704			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82362;															1			5				
WorldNpc05480	CommonNpc	¹éÔ½±ò		8	99	2	2			1.25	4	hand1_1	npc\worldnpc253			icon\funcnpc\worldnpc253.png					0			3	0	0			20				1			6	1	2	talkrule060102			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82363;	82363;														1			5				
WorldNpc05481	CommonNpc	¹éÐñ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc253			icon\funcnpc\worldnpc253.png					0			3	0	0			20				1			6	1	2	talkrule060102			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			5				
WorldNpc05482	CommonNpc	¹ÈÑ·É«		8	99	2	2			1.25	4	hand1_1	npc\worldnpc253			icon\funcnpc\worldnpc253.png					0			3	0	0			20				1			6	1	2	talkrule060102			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			5				
WorldNpc05483	CommonNpc	ºó·ç»ª		8	99	2	2			1.25	4	hand1_1	npc\worldnpc354			icon\funcnpc\worldnpc354.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82364;	82356;82364;														1			2				
WorldNpc05484	CommonNpc	ÈÙÐ¥		8	99	2	2			1.25	4	hand1_1	npc\worldnpc245			icon\funcnpc\worldnpc245.png					0			3	0	0			20				1			7	2	19	talkrule070219			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82365;	82365;														1			2				
WorldNpc05485	CommonNpc	·½Ðñ		8	99	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	4	2	talkrule080402			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82366;	82366;														1			3				
WorldNpc05486	CommonNpc	Ê±ÉÜ»Ô		8	99	2	2			1.7	4	hand1_1	npc\worldnpc248			icon\funcnpc\worldnpc248.png					0			3	0	0			20				1			7	2	5	talkrule070205			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10						82367;	82367;														1			2				
WorldNpc05487	CommonNpc	Ê±ÉÜ»ÔµÄ¸¸Ç×		8	99	2	2			1.25	4	hand1_1	npc\worldnpc492			icon\funcnpc\worldnpc492.png					0			3	0	0			20				1			7	2	3	talkrule070203			1				162;173;179;205;156					1	1		1											1						1		2000	15		2000						1		0	10																					1			2				
