NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	刷新时间	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	碰撞时对话	仇恨	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	婚宴npc类型	势力归属	势力关系表	战斗开始的召唤ID	权重	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	脱战回血	格挡方式(-1表示不格挡)	超过距离就脱战	使用轻功	破防几率	破防技能	防御CD	世界触发器相关	存在时间	是否理会玩家	缩放尺寸	跟随距离	跟随位置	是否跨场景	跟随角度	NPC配偶	采集范围	采集动作名	读条时间(ms)	最大消失时间(s)	宝箱开启前特效	宝箱开启后特效	钥匙数量	钥匙id	开启条件	分配类型	动作集	伤害判定奖励类BOSS类型	时间轴	
npc_xdm_070	CommonNpc	刀堂练功弟子		8	673	2	2			1.25	6	blade1_2	npc\worldnpc1371	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_071	CommonNpc	刀堂练功弟子		8	673	2	2			1.25	6	blade1_1	npc\worldnpc1368	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_072	CommonNpc	血刀门巡逻		8	673	2	2			1.25	6	hand_0	npc\worldnpc1368	1		icon\funcnpc\worldnpc224.png				b_r_30	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_073	CommonNpc	血刀门巡逻		8	673	2	2			1.25	6	hand_0	npc\worldnpc1368	1		icon\funcnpc\worldnpc224.png				b_r_30	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_074	CommonNpc	血刀门巡检		8	673	2	2			1.25	6	hand1_2	npc\worldnpc1371	2		icon\funcnpc\worldnpc224.png				b_r_30	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_075	CommonNpc	血刀门巡检		8	673	2	2			1.25	6	hand1_2	npc\worldnpc1371	2		icon\funcnpc\worldnpc224.png				b_r_30	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_076	CommonNpc	雷龙		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_077	CommonNpc	雷彪		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_078	CommonNpc	恒维		8	673	2	2			1.25	6	hand1_1	npc\fbboss021007	1		icon\funcnpc\worldnpc224.png				b_r_96	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_079	CommonNpc	仇惟然		8	673	2	2			1.25	6	hand1_1	npc\fbboss021007	1		icon\funcnpc\worldnpc224.png				b_r_96	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_080	CommonNpc	周虎		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_081	CommonNpc	赵武		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1225	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_082	CommonNpc	袁芳		8	673	2	2			1.25	6	blade1_2	npc\worldnpc1371	2		icon\funcnpc\worldnpc224.png				b_r_21	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_083	CommonNpc	丁博奇		8	673	2	2			1.25	6	blade1_1	npc\boss015	1		icon\funcnpc\worldnpc224.png				b_r_17	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_084	CommonNpc	史贤成		8	673	2	2			1.25	6	hand1_1	npc\worldnpc798	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_085	CommonNpc	齐青		8	673	2	2			1.25	6	blade7_1	npc\fbboss00167	1		icon\funcnpc\worldnpc224.png				b_r_34	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_086	CommonNpc	郑昊炯		8	673	2	2			1.25	6	hand1_1	npc\worldnpc787	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_087	CommonNpc	许博文		8	673	2	2			1.25	6	hand1_1	npc\boss015	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_088	CommonNpc	张穆		8	673	2	2			1.25	6	blade7_1	npc\fbboss00024	1		icon\funcnpc\worldnpc224.png				b_r_44	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_089	CommonNpc	罗宇		8	673	2	2			1.25	6	hand_0	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_090	CommonNpc	宇宏		8	673	2	2			1.25	6	hand1_1	npc\boss015	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_091	CommonNpc	许珂		8	673	2	2			1.25	6	blade1_1	npc\fbboss00167	1		icon\funcnpc\worldnpc224.png				b_r_21	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_092	CommonNpc	徐琪		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1367	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_093	CommonNpc	李百刀		8	673	2	2			1.25	6	hand_0	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_094	CommonNpc	宋清风		8	673	2	2			1.25	6	hand1_2	npc\fbboss00024	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_095	CommonNpc	丁启罗		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1368	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_096	CommonNpc	沈梦琪		8	673	2	2			1.25	6	hand1_2	npc\worldnpc1372	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_097	CommonNpc	徐凯		8	673	2	2			1.25	6	blade1_1	npc\boss015	1		icon\funcnpc\worldnpc224.png				b_r_17	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_098	CommonNpc	张奇		8	673	2	2			1.25	6	hand1_1	npc\fbboss00167	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_099	CommonNpc	陈光强		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_100	CommonNpc	李春		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1368	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_101	CommonNpc	小丘		8	673	2	2			1.25	6	hand1_2	npc\worldnpc1370	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_102	CommonNpc	张莹		8	673	2	2			1.25	6	hand1_2	npc\worldnpc1372	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_103	CommonNpc	宋青青		8	673	2	2			1.25	6	hand_0	npc\worldnpc1370	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_104	CommonNpc	张一山		8	673	2	2			1.25	6	hand1_1	npc\worldnpc787	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_105	CommonNpc	莫庆芳		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1371	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_106	CommonNpc	吴亮		8	673	2	2			1.25	6	hand_0	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_107	CommonNpc	开亿非		8	673	2	2			1.25	6	hand_0	npc\worldnpc1370	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_108	CommonNpc	张朝义		8	673	2	2			1.25	6	hand1_1	npc\worldnpc787	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_109	CommonNpc	马晨		8	673	2	2			1.25	6	hand1_1	npc\boss015	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_110	CommonNpc	黄山峰		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_111	CommonNpc	李光明		8	673	2	2			1.25	6	blade1_1	npc\worldnpc1130_02	1		icon\funcnpc\worldnpc224.png				b_r_30	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_112	CommonNpc	孙若凤		8	673	2	2			1.25	6	blade1_2	npc\worldnpc1372	2		icon\funcnpc\worldnpc224.png				b_r_21	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_113	CommonNpc	卢奇		8	673	2	2			1.25	6	hand1_1	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_114	CommonNpc	陆羽涵		8	673	2	2			1.25	6	hand1_2	npc\worldnpc787	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_115	CommonNpc	肖洛		8	673	2	2			1.25	6	hand_0	npc\worldnpc1369	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_116	CommonNpc	方芳		8	673	2	2			1.25	6	hand1_2	npc\worldnpc1370	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_117	CommonNpc	张泽		8	673	2	2			1.25	6	hand1_1	npc\worldnpc787	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_118	CommonNpc	苏若		8	673	2	2			1.25	6	hand1_2	npc\g_killer03	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_119	CommonNpc	杜琴		8	673	2	2			1.25	6	hand1_2	npc\worldnpc1370	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_120	CommonNpc	黄嫣		8	673	2	2			1.25	6	hand1_2	npc\worldnpc078	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_xdm_121	CommonNpc	张伦泽		8	673	2	2			1.25	6	hand1_1	npc\worldnpc787	1		icon\funcnpc\worldnpc224.png				b_r_34	0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
