NPC±àºÅ	¶ÔÏóÀàÐÍ	ini×¢ÊÍÃû³Æ	NPCÆòÌÖÐÅÏ¢	±íÏÖAI°ü±àºÅ	NPCÀàÐÍ	Ñ¡Ôñ²Ù×÷	Êó±êÐÎ×´	ÊÇ·ñ×ªÉí	×ßÂ·ËÙ¶È	ÅÜ²½ËÙ¶È	ÎäÆ÷³ÖÎÕ·½Ê½	Ä£ÐÍ±àºÅ	ÐÔ±ð	Ä£ÐÍ°ë¾¶	Í¼Æ¬	³öÉú×´Ì¬	npcÉùÒô	×é³É²ÄÁÏ	ÎäÆ÷Ãû³Æ	NPCÖÖÀàID	½Å±¾±àºÅ	ÊÇ·ñÄÜ½ÓïÚ	´¥·¢ÌØÐ§	AIÀàÐÍ	Ñ²ÂßÄ£Ê½	Ñ²Âß°ë¾¶	Â·¾¶ID	ÊÇ·ñËæ»ú³öÏÖ	ÏìÓ¦·¶Î§	ÃÅÅÉ	³ÆºÅ	¼®¹á	ÕóÓª	Ãû×Ö±íÐòºÅ	ÉúÆ½±íÐòºÅ	Éí·Ý²ÎÊý01	Éí·Ý²ÎÊý2	Éí·Ý²ÎÊý3	¶Ô»°¹æÔò	Ìß¹Ý×¨ÓÃ¹ØÁªNPC	ÉúÆ½	ÄÜ·ñÇÐ´è	Ëæ»ú¶Ô»°	ÏÂÆåÍæ¼ÒµÄ×îÐ¡µÈ¼¶	NPCÉíÉÏ¹ÒµÄÆåÆ×°ü	NPCÊÂ¼þ°ü±àºÅ	½øÈëÇÐ´èÇ°¶Ô»°	½áÊøÇÐ´èºó¶Ô»°	¿ÕÏÐ×´Ì¬¶Ô»°	Åö×²Ê±¶Ô»°	ÊµÁ¦°ü±àºÅ	¼¶±ð	ÐÞÎª¾­Ñé	¹ÖÎïÇ¿¶È	µôÂä	ÎäÆ÷ÀàÐÍ	Ëø¶¨Î»ÒÆ¹¥»÷	½û²¥ÊÜ»÷¶¯×÷	Ê°È¡È¨ÏÞÇå¿ÕÊ±¼ä	ÎÞÊ°È¡ÎïÏûÊ§Ê±¼ä	×î´óÏûÊ§Ê±¼ä	¸½¼ÓËæ»úÄÜÁ¦±àºÅ	ÆÕÍ¨¹¥»÷	¼¼ÄÜ±í	Ö÷¶¯±»¶¯	¹Ì¶¨NPCÖØÉúÊ±¼ä	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	ÄÜ·ñ¹¥»÷	ÄÜ²»ÄÜ±»¹¥»÷	²»ÄÜ±»É±ËÀ	¹¥·À±ÈÖØ	·ÀÓù¸ÅÂÊ	"Õ½¶·ÆµÂÊ,ºÁÃë"	"×·»÷·¶Î§,Ã×"	ÎÞ·¨±»Ó²Ö±	Ëø¶¨¼¼ÄÜ¼ä¸ô	ÕÙ»½ID	ÕÙ»½°ë¾¶	ÕÙ»½ÀàÐÍ	±íÑÝ¸ÅÂÊ	±íÑÝÊ±¼ä	ÊÆÁ¦¹éÊô	ÊÆÁ¦¹ØÏµ±í	Õ½¶·¿ªÊ¼µÄÕÙ»½ID	NPC½»»¥Í£ÁôÊ±¼ä	Åö×²¶Ô»°¹æÔò	³õÊ¼¶¯×÷¹Ì¶¨Ö¡²¥·Å	ÉÌµêID	Ï´ºìÃû¹¦ÄÜ	²Ö¿âID	Ö°ÒµID	±¦Ê¯ÓÎÏ·NPC ID	½ÓÈÎÎñ±í	½»ÈÎÎñ±í	¿ÉÒÔ¼ÓÈëµÄÃÅÅÉ±í	¿É»ñµÃµÄÉí·Ý±í	¸´»îµã	Âä½Åµã	æäÕ¾	ÊäÈë¹ØÏµ°ü±àºÅ	ÊÇ·ñÓÐ¹«»á¹¦ÄÜ	°ïÅÉµØ¿é¹ºÂò	ÊÇ·ñÓÐÃÅÅÉÕ½¹¦ÄÜ	ÔËïÚ±àºÅ	ÊÇ·ñÓÐ°ïÅÉ²Ö¿â	ÊÇ·ñÓÐ°ïÅÉ×¤µØ	AI±à¼­°ü	ÉÆ¶ñ²ÎÊý	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	Ö±½Ó´¥·¢	µØÎ»ÆÀ·Ö	±¨¸´µÈ¼¶	±¨¸´ÊÖ¶Î	ÊÇ·ñ¿É½á»é	ÍË³ö·¢Éù¶Ô»°	ÌìÆø°ü	ÊÀ½ç´¥·¢Æ÷Ïà¹Ø	´æÔÚÊ±¼ä	ÓÅÏÈÏÔÊ¾	²Æ¸»µ¥´ÎÔö³¤¼ä¸ô	²Æ¸»µ¥´ÎÔö³¤Öµ	²Æ¸»Ôö³¤×î´óÖµ	²Æ¸»Ë¥¼õ¼ä¸ô	²Æ¸»µ¥´ÎË¥¼õÖµ	²Æ¸»Ë¥¼õ×îµÍÖµ	½øÈëÕ½ÕùÖ±½ÓÉèÖÃ²Æ¸»	½øÈëÕ½ÕùÉèÖÃÍæ¼ÒÌìÆø	»÷É±Õâ¸öboss½øÈëÔö³¤ÆÚ	Í£Ö¹AI
yyz143	CommonNpc	ºÎ·áÇé	5	8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc364			icon\funcnpc\worldnpc364.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	6	talkrule070206							166;169;183;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz144	CommonNpc	ÁÖ¬B	5	8	84	2	2		1.3	4.8	hand1_2	npc\funcnpc003			icon\funcnpc\funcnpc003.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	4	4	talkrule070404							168;170;182;191;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz145	CommonNpc	ÒæÁÕ	5	8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc371			icon\funcnpc\worldnpc371.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	5	4	talkrule070504							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz146	CommonNpc	ÔÀÐãÞ±	5	8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc371			icon\funcnpc\worldnpc371.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	5	4	talkrule070504							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz147	CommonNpc	¸êÁð	5	8	84	2	2		1.25	4	hand1_1	npc\worldnpc454			icon\funcnpc\worldnpc454.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	5	3	talkrule070503							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz148	CommonNpc	×Ú²©ÌÎ	5	8	84	2	2		1.25	4	hand1_1	npc\worldnpc454			icon\funcnpc\worldnpc454.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	5	3	talkrule070503							168;174;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz149	CommonNpc	ÐÜ³¤Òå	3	8	84	2	2		1.25	4	hand1_1	npc\worldnpc367			icon\funcnpc\worldnpc367.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	5	5	talkrule070505							163;172;177;156;157					1	2		1											1						1			2000	15		2000								0	10								34045;34053;	34044;34052;														1				0																		
yyz150	CommonNpc	ÑîéóÒæ	1	8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc416			icon\funcnpc\worldnpc416.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	5	6	talkrule070506							166;169;183;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz151	CommonNpc	ÁÖÐñÒ¢		8	84	2	2		1.25	4	hand1_1	npc\worldnpc422			icon\funcnpc\worldnpc422.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	7	talkrule070207							167;169;181;183;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz152	CommonNpc	ÑôÐù		8	84	2	2		1.25	4	hand1_1	npc\worldnpc101			icon\funcnpc\worldnpc101.png					0				3	0	0			20	prop_QiTaMenPai_1			1			6	2	2	talkrule060202							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz153	CommonNpc	¹ØÓêÈó		8	84	2	2		1.25	4	hand1_1	npc\worldnpc125			icon\funcnpc\worldnpc125.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	1	talkrule070201							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz154	CommonNpc	ÇÙèªè¤		8	84	2	2		1.25	4	hand1_1	npc\worldnpc125			icon\funcnpc\worldnpc125.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	1	talkrule070201							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz155	CommonNpc	ÉêÌìÀÚ		8	84	2	2		1.25	4	hand1_1	npc\worldnpc312			icon\funcnpc\worldnpc312.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	1	talkrule070201							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz156	CommonNpc	»¨¼½	1	8	84	2	2		1.25	4	hand1_1	npc\worldnpc501			icon\funcnpc\worldnpc501.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	1	3	talkrule070103							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz157	CommonNpc	Ñòèªè¤	1	8	84	2	2		1.25	4	hand1_1	npc\worldnpc501			icon\funcnpc\worldnpc501.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	1	3	talkrule070103							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz158	CommonNpc	ÏàµÂÆô		8	84	2	2		1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	1	3	talkrule070103							164;169;179;187;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz159	CommonNpc	ÖÜ½úÅô		8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc415			icon\funcnpc\worldnpc415.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz160	CommonNpc	¹«Î÷Ðñ		8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc131			icon\funcnpc\worldnpc131.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	3	talkrule070203							167;175;190;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz161	CommonNpc	ÕÔÐñÒ¢	4	8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc415			icon\funcnpc\worldnpc415.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	3	talkrule070203												1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz162	CommonNpc	³ðºÆÄÏ	4	8	84	2	2		1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	3	talkrule070203												1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz163	CommonNpc	¼§Í¤	5	8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc179			icon\funcnpc\worldnpc179.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	6	talkrule070206												1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz164	CommonNpc	Áõ·Æ	5	8	84	2	2		1.3	4.8	hand1_2	npc\worldnpc381			icon\funcnpc\worldnpc381.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	6	talkrule070206												1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz165	CommonNpc	×ÚÈÙÐù	1	8	84	2	2		1.15	4	hand1s_1	npc\worldnpc232			icon\funcnpc\worldnpc232.png					0				3	0	0			20	prop_QiTaMenPai_1			1			7	2	11	talkrule070211							162;178;186;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz166	CommonNpc	¾»ÔÆ		8	84	2	2		1.25	4	hand1_1	npc\monster516			icon\monster\monster516.png					0				3	0	0			20				1			1	8	5	talkrule010805			1				159;169;176;183;156					1	8		1											1						1			2000	15		2000						1		0	10								34046;	34045;														1				0																		
yyz167	CommonNpc	×æ»¯		8	84	2	2		1.25	4	hand1_1	npc\worldnpc046			icon\funcnpc\worldnpc046.png					0				3	0	0			20				1			1	8	3	talkrule010803							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								34047;34048;34049;34050;	34046;34047;34048;34049;														1				0																		
yyz168	CommonNpc	»ÆÀ×»¢		8	84	2	2		1.25	4	hand1_1	npc\worldnpc487			icon\funcnpc\worldnpc487.png					0				3	0	0			20				1			7	7	7	talkrule070707			1				162;178;186;156					1	8		1											1						1			2000	15		2000						1		0	10								34051;34052;	34050;34051;														1				0																		
yyz169	CommonNpc	Ã÷É½		8	84	2	2		1.25	4	hand1_1	npc\worldnpc259			icon\funcnpc\worldnpc259.png					0				3	0	0			20				1			7	1	16	talkrule070116							161;169;185;156					1	2		1											1						1			2000	15		2000								0	10								34054;34057;	34053;34056;														1				0																		
yyz170	CommonNpc	ÖìÇåÁú		8	84	2	2		1.25	4	hand1_1	npc\worldnpc493			icon\funcnpc\worldnpc493.png					0				3	0	0			20				1			1	2	3	talkrule010203			1				159;169;176;183;156					1	5		1											1						1			2000	15		2000						1		0	10								34058;	34057;														1				0																		
yyz171	CommonNpc	ÏîÓê		8	84	2	2		1.25	4	hand1_1	npc\worldnpc059			icon\funcnpc\worldnpc059.png					0				3	0	0			20				1			1	2	3	talkrule010203							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								34059;34061;34068;	34058;34059;34067;														1				0																		
yyz172	CommonNpc	Ð¤ÒÀ·ò		8	84	2	2		1.25	4	hand1_1	npc\worldnpc563			icon\funcnpc\worldnpc563.png					0				3	0	0			20				1			1	2	3	talkrule010203							159;169;176;183;156					1	2		1											1						1			2000	15		2000								0	10								34062;34063;34067;	34061;34062;34066;														1				0																		
yyz173	CommonNpc	Âí¿Æ		8	84	2	2		1.25	4	hand1_1	npc\monster519			icon\monster\monster519.png					0				3	0	0			20				1			5	15	2	talkrule051502			1				160;170;177;184;156					1	9		1											1						1			2000	15		2000						1		0	10								34064;	34063;														2				0																		
yyz174	CommonNpc	ÕÅ·æ		8	84	2	2		1.25	4	hand1_1	npc\monster383			icon\monster\monster383.png					0				3	0	0			20				1			1	1	3	talkrule010103			1				164;173;180;189;156					1	9		1											1						1			2000	15		2000						1		0	10								34065;	34064;														2				0																		
yyz175	CommonNpc	½õºÐ		8	109	2	2		1.25	4	hand_0	npc\itemnpc005a			icon\funcnpc\itemnpc005.png					0				3	0	0			20				1																																																					10								34066;	34065;																		0																		
yyz176	CommonNpc	ÁÉ¿Õ		8	84	2	2		1.25	4	hand1_1	npc\worldnpc238			icon\funcnpc\worldnpc238.png					0				3	0	0			20				1			6	2	1	talkrule060201			1				159;169;176;183;156					1	9		1											1						1			2000	15		2000						1		0	10								34069;	34068;34069;														1				0																		
yyz177	CommonNpc	Úù½õÀò		8	84	2	2	1	1.6	5	hand1_2	npc\worldnpc432			icon\funcnpc\worldnpc432.png					0				3	0	0			8							7	2	8	talkrule070208							168;174;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz178	CommonNpc	¹±ÓÅ		8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc034			icon\funcnpc\worldnpc034.png					0				3	0	0			8							7	2	2	talkrule070202							166;169;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz179	CommonNpc	¶õÓï	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc195			icon\funcnpc\worldnpc195.png					0				3	0	0			8							7	5	4	talkrule070504							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz180	CommonNpc	Ã«ÇåÆ¼	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc179			icon\funcnpc\worldnpc179.png					0				3	0	0			8							7	4	4	talkrule070404							168;170;182;191;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz181	CommonNpc	Øë¶½ÏË	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc370			icon\funcnpc\worldnpc370.png					0				3	0	0			8							7	5	4	talkrule070504							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz182	CommonNpc	óÃºÃ	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc406			icon\funcnpc\worldnpc406.png					0				3	0	0			8							7	2	4	talkrule070204							166;169;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz183	CommonNpc	Ê¦ìÏ³Ç	1	8	84	2	2	1	1.15	4	hand1s_1	npc\worldnpc232			icon\funcnpc\worldnpc232.png					0				3	0	0			8							7	2	11	talkrule070211							162;178;186;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz184	CommonNpc	¸ðÂüÄÝ	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc310			icon\funcnpc\worldnpc310.png					0				3	0	0			8							7	2	4	talkrule070204							166;169;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz185	CommonNpc	¶«·½ºè	3	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc106			icon\funcnpc\worldnpc106.png					0				3	0	0			8							7	2	10	talkrule070210							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz186	CommonNpc	·Ñ÷ì		8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc199			icon\funcnpc\worldnpc199.png					0				3	0	0			8							6	2	2	talkrule060202							164;169;179;187;13;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz187	CommonNpc	¼§Éæ		8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc136			icon\funcnpc\worldnpc136.png					0				3	0	0			8							7	2	1	talkrule070201							164;169;179;187;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz188	CommonNpc	»¨äô		8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc085			icon\funcnpc\worldnpc085.png					0				3	0	0			8							6	2	1	talkrule060201							159;169;176;183;13;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz189	CommonNpc	ÖìÄþçç		8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc131			icon\funcnpc\worldnpc131.png					0				3	0	0			8							7	2	4	talkrule070204							166;169;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz190	CommonNpc	±Ï×ô		8	84	2	2	1	1.2	6	hand1_1	npc\worldnpc211			icon\funcnpc\worldnpc211.png					0				3	0	0			8							8	5	2	talkrule080502							159;169;176;183;13;156					98	100		4									rn_b_hand_01		0				0	0	0			2000	120		2000						999		0	10																							1				0																		
yyz191	CommonNpc	ÖÙÜÆÜ¿		8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc505			icon\funcnpc\worldnpc505.png					0				3	0	0			8							7	2	4	talkrule070204							166;169;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz192	CommonNpc	åÌ½¡°Ø	1	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			8							7	2	3	talkrule070203							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz193	CommonNpc	Êøá§	1	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc102			icon\funcnpc\worldnpc102.png					0				3	0	0			8							7	2	3	talkrule070203							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz194	CommonNpc	¹ÜÐñ	1	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc454			icon\funcnpc\worldnpc454.png					0				3	0	0			8							7	2	3	talkrule070203							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz195	CommonNpc	¹´ì÷	1	8	84	2	2	1	1.25	4	hand1_1	npc\monster311			icon\monster\monster311.png					0				3	0	0			8							7	2	3	talkrule070203							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz196	CommonNpc	ÝþÎ°å·	1	8	84	2	2	1	1.15	4	hand1s_1	npc\worldnpc232			icon\funcnpc\worldnpc232.png					0				3	0	0			8							7	2	11	talkrule070211							162;178;186;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz197	CommonNpc	²ÔÐÞ½à	2	8	84	2	2	1	1.3	4	hand1_1	npc\worldnpc241			icon\funcnpc\worldnpc241.png					0				3	0	0			8							7	2	14	talkrule070214							165;188;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz198	CommonNpc	ÕÔÒË·á	1	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc415			icon\funcnpc\worldnpc415.png					0				3	0	0			8							7	2	3	talkrule070203							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz199	CommonNpc	ÏÄºîÐãÞ±	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc179			icon\funcnpc\worldnpc179.png					0				3	0	0			8							7	4	4	talkrule070404							168;170;182;191;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz200	CommonNpc	Ó¦îÚ	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc503			icon\funcnpc\worldnpc503.png					0				3	0	0			8							7	4	4	talkrule070404							168;170;182;191;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz201	CommonNpc	ÎÄÎ¾		8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc425			icon\funcnpc\worldnpc425.png					0				3	0	0			8							7	2	7	talkrule070207							167;169;181;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz202	CommonNpc	¹È¼ö		8	84	2	2	1	0.7	4	hand1_1	npc\worldnpc215			icon\funcnpc\worldnpc215.png					0				3	0	0			8							7	2	7	talkrule070207							167;169;181;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz203	CommonNpc	Äªá§		8	84	2	2	1	1.2	6	hand1_1	npc\worldnpc211			icon\funcnpc\worldnpc211.png					0				3	0	0			8							8	5	2	talkrule080502							159;169;176;183;13;156					98	100		4									rn_b_hand_01		0				0	0	0			2000	120		2000						999		0	10																							1				0																		
yyz204	CommonNpc	Ê©ÓÅ	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc311			icon\funcnpc\worldnpc311.png					0				3	0	0			8							7	2	4	talkrule070204							166;169;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz205	CommonNpc	ÄêÄû	1	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc101			icon\funcnpc\worldnpc101.png					0				3	0	0			8							7	1	14	talkrule070114							164;169;179;187;13;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz206	CommonNpc	ÉØéô	1	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc724			icon\funcnpc\worldnpc724.png					0				3	0	0			8							7	2	3	talkrule070203							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz207	CommonNpc	ÃÉÅôÌÎ	1	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc413			icon\funcnpc\worldnpc413.png					0				3	0	0			8							7	2	3	talkrule070203							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz208	CommonNpc	Ê¢ìÅ	2	8	84	2	2	1	1.2	6	hand1_1	npc\worldnpc211			icon\funcnpc\worldnpc211.png					0				3	0	0			8							8	5	2	talkrule080502							159;169;176;183;13;156					98	100		4									rn_b_hand_01		0				0	0	0			2000	120		2000						999		0	10																							1				0																		
yyz209	CommonNpc	ÑÖÑ©	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc185			icon\funcnpc\worldnpc185.png					0				3	0	0			8							7	2	1	talkrule070201							164;169;179;187;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz210	CommonNpc	¸ÉÏÍ		8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0				3	0	0			8							7	2	5	talkrule070205							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz211	CommonNpc	×óÉÜ»Ô	3	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc368			icon\funcnpc\worldnpc368.png					0				3	0	0			8							7	2	10	talkrule070210							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz212	CommonNpc	Çú²Å	2	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc446			icon\funcnpc\worldnpc446.png					0				3	0	0			8							7	2	5	talkrule070205							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz213	CommonNpc	³ÌÑó	5	8	84	2	2	1	1.3	4.8	hand1_2	npc\worldnpc372			icon\funcnpc\worldnpc372.png					0				3	0	0			8							7	2	4	talkrule070204							166;169;183;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz214	CommonNpc		4	8	84	2	2	0	1.25	4	hand1_1	npc\worldnpc458			icon\funcnpc\worldnpc458.png					0				3	0	0			8							7	1	14	talkrule070114							164;169;179;187;13;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz215	CommonNpc		4	8	84	2	2	0	1.25	4	hand1_1	npc\worldnpc460			icon\funcnpc\worldnpc460.png					0				3	0	0			8							7	1	14	talkrule070114							164;169;179;187;13;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz216	CommonNpc			8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc197			icon\funcnpc\worldnpc197.png					0				3	0	0			8							7	1	17	talkrule070117							164;169;179;187;13;156					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz217	CommonNpc		1	8	84	2	2	0	1.25	4	hand1_1	npc\worldnpc541			icon\funcnpc\worldnpc541.png					0				3	0	0			8							7	5	1	talkrule070501							162;178;186;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz218	CommonNpc		1	8	84	2	2	0	1.25	4	hand1_1	npc\worldnpc542			icon\funcnpc\worldnpc542.png					0				3	0	0			8							7	5	1	talkrule070501							162;178;186;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz219	CommonNpc			8	84	2	2	0	1.3	4.8	hand1_2	npc\worldnpc470			icon\funcnpc\worldnpc470.png					0				3	0	0			8							7	2	10	talkrule070210							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
yyz220	CommonNpc			8	84	2	2	0	1.25	4	hand1_1	npc\worldnpc105			icon\funcnpc\worldnpc105.png					0				3	0	0			8							7	2	10	talkrule070210							167;175;190;13;156;157					1	2		1											1						1			2000	15		2000								0	10																							1				0																		
